#Firmware: console20241002 firmware 20241003@978573457 mega100 MINIMAL_PINS 394
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
1,0,0,1,4.85722577267E8,4.85722577267E8,0,0
0,0,0,1,4.85722578276E8,1.009,0,0
1,0,0,1,4.8572257933E8,1.054,0,0
0,0,0,1,4.85722580298E8,0.968,0,0
1,0,0,1,4.85722581364E8,1.066,0,0
0,0,0,1,4.8572258236E8,0.996,0,0
1,0,0,1,4.85722583398E8,1.038,0,0
0,0,0,1,4.85722584399E8,1.001,0,0
1,0,0,1,4.85722585466E8,1.067,0,0
0,0,0,1,4.85722586462E8,0.996,0,0
1,0,0,1,4.85722587517E8,1.055,0,0
0,0,0,1,4.8572258853E8,1.013,0,0
1,0,0,1,4.85722589603E8,1.073,0,0
0,0,0,1,4.85722590598E8,0.995,0,0
1,0,0,1,4.8572259167E8,1.072,0,0
0,0,0,1,4.85722592688E8,1.018,0,0
1,0,0,1,4.857225938E8,1.112,0,0
0,0,0,1,4.85722594796E8,0.996,0,0
1,0,0,1,4.85722595925E8,1.129,0,0
0,0,0,1,4.85722596918E8,0.993,0,0
1,0,0,1,4.85722598039E8,1.121,0,0
0,0,0,1,4.85722599082E8,1.043,0,0
1,0,0,1,4.85722600236E8,1.154,0,0
0,0,0,1,4.85722601258E8,1.022,0,0
1,0,0,1,4.85722602404E8,1.146,0,0
0,0,0,1,4.85722603492E8,1.088,0,0
1,0,0,1,4.8572260464E8,1.148,0,0
0,0,0,1,4.85722605733E8,1.093,0,0
1,0,0,1,4.85722606902E8,1.169,0,0
0,0,0,1,4.85722608027E8,1.125,0,0
1,0,0,1,4.85722609212E8,1.185,1,0
0,0,0,1,4.85722610334E8,1.122,1,1
1,0,0,1,4.85722611536E8,1.202,1,1
0,0,0,1,4.85722612683E8,1.147,1,1
1,0,0,1,4.85722613877E8,1.194,0,1
0,0,0,1,4.85722615033E8,1.156,0,1
1,0,0,1,4.85722616231E8,1.198,0,1
0,0,0,1,4.85722617383E8,1.152,0,0
1,0,0,1,4.85722618568E8,1.185,0,0
0,0,0,1,4.85722619723E8,1.155,0,0
1,0,0,1,4.85722620921E8,1.198,0,0
0,0,0,1,4.85722622049E8,1.128,0,0
1,0,0,1,4.85722623234E8,1.185,0,0
0,0,0,1,4.85722624366E8,1.132,0,0
1,0,0,1,4.85722625581E8,1.215,0,0
0,0,0,1,4.85722626704E8,1.123,0,0
1,0,0,1,4.85722627894E8,1.19,0,0
0,0,0,1,4.85722629038E8,1.144,0,0
1,0,0,1,4.85722630256E8,1.218,0,0
0,0,0,1,4.85722631373E8,1.117,0,0
1,0,0,1,4.8572263259E8,1.217,0,0
0,0,0,1,4.85722633735E8,1.145,0,0
1,0,0,1,4.85722634965E8,1.23,0,0
0,0,0,1,4.85722636111E8,1.146,0,0
1,0,0,1,4.85722637342E8,1.231,0,0
0,0,0,1,4.85722638508E8,1.166,0,0
1,0,0,1,4.85722639756E8,1.248,0,0
0,0,0,1,4.85722640922E8,1.166,0,0
