#Firmware: console20241002 firmware 20241003@978573457 mega100 MINIMAL_PINS 98
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
0,0,0,1,93168.295,93168.295,0,0
0,1,0,1,93168.778,0.483,0,0
0,0,0,1,93168.778,0.0,0,0
1,0,0,1,94047.583,878.805,0,0
1,0,0,0,94047.586,0.003,0,0
1,0,0,0,94047.592,0.006,0,0
1,0,0,0,94047.596,0.004,0,0
1,0,0,0,94047.598,0.002,0,0
1,0,0,0,94047.603,0.005,0,0
1,0,0,0,94047.604,0.001,0,0
0,0,0,0,98364.042,4316.438,0,0
1,0,0,0,98379.911,15.869,0,0
0,0,0,0,98380.21,0.299,0,0
1,0,0,0,98380.923,0.713,0,0
0,0,0,0,98381.218,0.295,0,0
1,0,0,0,98381.655,0.437,0,0
0,0,0,0,98381.729,0.074,0,0
1,0,0,0,98381.931,0.202,0,0
0,0,0,0,98382.087,0.156,0,0
1,0,0,0,98382.435,0.348,0,0
0,0,0,0,98382.738,0.303,0,0
1,0,0,0,98383.12,0.382,0,0
0,0,0,0,98383.746,0.626,0,0
1,0,0,0,98383.951,0.205,0,0
0,0,0,0,98384.255,0.304,0,0
1,0,0,0,98384.46,0.205,0,0
0,0,0,0,98385.267,0.807,0,0
1,0,0,0,98385.307,0.04,0,0
0,0,0,0,98385.771,0.464,0,0
1,0,0,0,98385.969,0.198,0,0
0,0,0,0,98387.792,1.823,0,0
1,0,0,0,98387.884,0.092,0,0
0,0,0,1,98388.297,0.413,0,0
1,0,0,1,98388.441,0.144,0,0
0,0,0,1,98393.852,5.411,0,0
1,0,0,1,98394.055,0.203,0,0
0,0,0,1,98394.356,0.301,0,0
1,0,0,1,98394.562,0.206,0,0
0,0,0,1,98394.86,0.298,0,0
1,0,0,1,98395.323,0.463,0,0
0,0,0,1,98395.369,0.046,0,0
1,0,0,1,98398.605,3.236,0,0
0,0,0,1,98398.833,0.228,0,0
1,0,0,1,98399.827,0.994,0,0
0,0,0,1,98399.917,0.09,0,0
1,0,0,1,98400.121,0.204,0,0
0,0,0,1,98400.424,0.303,0,0
1,0,0,1,98400.623,0.199,0,0
0,0,0,1,98400.927,0.304,0,0
1,0,0,1,98400.98,0.053,0,0
0,0,0,1,98401.432,0.452,0,0
1,0,0,1,98401.527,0.095,0,0
0,0,0,1,98409.114,7.587,0,0
1,0,0,1,98409.212,0.098,0,0
0,0,0,1,98409.337,0.125,0,0
1,0,0,1,98409.716,0.379,0,0
0,0,0,1,98409.744,0.028,0,0
1,0,0,1,98410.727,0.983,0,0
0,0,0,1,98410.744,0.017,0,0
1,0,0,1,98414.906,4.162,0,0
0,0,0,1,98422.43,7.524,0,0
1,0,0,1,98426.981,4.551,0,0
0,0,0,1,98433.553,6.572,0,0
1,0,0,1,98437.637,4.084,0,0
0,0,0,1,98443.412,5.775,0,0
1,0,0,1,98447.661,4.249,0,0
0,0,0,1,98452.916,5.255,0,0
1,0,0,1,98456.882,3.966,0,0
0,0,0,1,98461.82,4.938,0,0
1,0,0,1,98465.677,3.857,0,0
0,0,0,1,98470.373,4.696,0,0
1,0,0,1,98474.177,3.804,0,0
0,0,0,1,98478.662,4.485,0,0
1,0,0,1,98482.381,3.719,0,0
0,0,0,1,98486.729,4.348,0,0
1,0,0,1,98490.409,3.68,0,0
0,0,0,1,98494.647,4.238,0,0
1,0,0,1,98498.296,3.649,0,0
0,0,0,1,98502.472,4.176,0,0
1,0,0,1,98506.105,3.633,0,0
0,0,0,1,98510.219,4.114,0,0
1,0,0,1,98513.816,3.597,0,0
0,0,0,1,98517.911,4.095,0,0
1,0,0,1,98521.514,3.603,0,0
0,0,0,1,98525.554,4.04,0,0
1,0,0,1,98529.126,3.572,0,0
0,0,0,1,98533.084,3.958,0,0
1,0,0,1,98536.592,3.508,0,0
0,0,0,1,98540.424,3.832,0,0
1,0,0,1,98543.844,3.42,0,0
0,0,0,1,98547.536,3.692,0,0
1,0,0,1,98550.832,3.296,0,0
0,0,0,1,98554.358,3.526,0,0
1,0,0,1,98557.507,3.149,0,0
0,0,0,1,98560.822,3.315,0,0
1,0,0,1,98563.785,2.963,0,0
0,0,0,1,98566.921,3.136,0,0
1,0,0,1,98569.726,2.805,0,0
0,0,0,1,98572.709,2.983,0,0
1,0,0,1,98575.412,2.703,0,1
0,0,0,1,98578.282,2.87,0,1
1,0,0,1,98580.905,2.623,0,1
0,0,0,1,98583.725,2.82,0,1
1,0,0,1,98586.335,2.61,0,1
0,0,0,1,98589.069,2.734,0,0
1,0,0,1,98591.714,2.645,0,0
0,0,0,1,98594.458,2.744,0,0
1,0,0,1,98597.111,2.653,0,0
0,0,0,1,98599.9,2.789,0,0
1,0,0,1,98602.59,2.69,0,0
0,0,0,1,98605.444,2.854,0,0
1,0,0,1,98608.195,2.751,0,0
0,0,0,1,98611.157,2.962,0,0
1,0,0,1,98613.997,2.84,0,0
0,0,0,1,98617.09,3.093,0,0
1,0,0,1,98619.979,2.889,0,0
0,0,0,1,98622.915,2.936,0,0
1,0,0,1,98625.52,2.605,0,0
0,0,0,1,98628.31,2.79,0,0
1,0,0,1,98630.897,2.587,0,0
0,0,0,1,98633.778,2.881,0,0
1,0,0,1,98636.358,2.58,1,0
0,0,0,1,98639.261,2.903,1,0
1,0,0,1,98641.853,2.592,1,0
0,0,0,1,98644.731,2.878,0,0
1,0,0,1,98647.33,2.599,0,0
0,0,0,1,98650.244,2.914,0,0
1,0,0,1,98652.86,2.616,0,0
0,0,0,1,98655.791,2.931,0,0
1,0,0,1,98658.377,2.586,0,0
0,0,0,1,98661.305,2.928,0,0
1,0,0,1,98663.908,2.603,0,0
0,0,0,1,98666.902,2.994,0,0
1,0,0,1,98669.543,2.641,0,0
0,0,0,1,98672.563,3.02,0,0
1,0,0,1,98675.22,2.657,0,0
0,0,0,1,98678.287,3.067,0,0
1,0,0,1,98680.979,2.692,0,0
0,0,0,1,98684.094,3.115,0,0
1,0,0,1,98686.804,2.71,0,0
0,0,0,1,98689.968,3.164,0,0
1,0,0,1,98692.741,2.773,0,0
0,0,0,1,98695.99,3.249,0,0
