#Firmware: console20241002 firmware 20241003@978573457 mega100 MINIMAL_PINS 383
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
0,0,0,0,382929.968,382929.968,0,0
0,1,0,0,382960.431,30.463,0,0
0,0,0,0,382960.431,0.0,0,0
1,0,0,0,382961.64,1.209,0,0
0,0,0,0,382972.265,10.625,0,0
1,0,0,0,382977.24,4.975,0,0
0,0,0,0,382985.303,8.063,0,0
1,0,0,0,382989.883,4.58,0,0
0,0,0,0,382996.907,7.024,0,0
1,0,0,0,383001.364,4.457,0,0
0,0,0,0,383007.36,5.996,0,0
1,0,0,0,383011.565,4.205,0,0
0,0,0,0,383017.223,5.658,0,0
1,0,0,0,383021.339,4.116,0,0
0,0,0,0,383026.522,5.183,0,0
1,0,0,0,383030.463,3.941,0,0
0,0,0,0,383035.458,4.995,0,0
1,0,0,0,383039.379,3.921,0,0
0,0,0,0,383044.182,4.803,0,0
1,0,0,0,383048.009,3.827,0,0
0,0,0,0,383052.658,4.649,0,0
1,0,0,0,383056.446,3.788,0,0
0,0,0,0,383061.033,4.587,0,0
1,0,0,0,383064.778,3.745,0,0
0,0,0,0,383069.252,4.474,0,0
1,0,0,0,383072.987,3.735,0,0
0,0,0,0,383077.399,4.412,0,0
1,0,0,0,383081.083,3.684,0,0
0,0,0,0,383085.386,4.303,0,0
1,0,0,0,383089.015,3.629,0,0
0,0,0,0,383093.176,4.161,0,0
1,0,0,0,383096.694,3.518,0,0
0,0,0,0,383100.713,4.019,0,0
1,0,0,0,383104.133,3.42,0,0
0,0,0,0,383107.988,3.855,0,0
1,0,0,0,383111.257,3.269,0,0
0,0,0,0,383114.966,3.709,0,0
1,0,0,0,383118.089,3.123,0,0
0,0,0,0,383121.595,3.506,0,0
1,0,0,0,383124.606,3.011,0,0
0,0,0,0,383127.972,3.366,0,0
1,0,0,0,383130.925,2.953,0,0
0,0,0,0,383134.183,3.258,0,0
1,0,0,0,383137.106,2.923,0,0
0,0,0,0,383140.299,3.193,0,0
1,0,0,0,383143.25,2.951,0,0
0,0,0,0,383146.296,3.046,0,0
1,0,0,0,383161.865,15.569,0,0
0,0,0,1,383165.483,3.618,0,0
1,0,0,1,383168.283,2.8,0,0
0,0,0,1,383171.481,3.198,0,0
1,0,0,1,383174.078,2.597,0,0
0,0,0,1,383177.281,3.203,0,0
1,0,0,1,383179.968,2.687,0,0
0,0,0,1,383183.306,3.338,0,0
1,0,0,1,383185.98,2.674,0,0
0,0,0,1,383189.219,3.239,0,0
1,0,0,1,383191.883,2.664,0,0
0,0,0,1,383195.103,3.22,0,0
1,0,0,1,383197.808,2.705,0,0
0,0,0,1,383201.0,3.192,0,0
1,0,0,1,383203.691,2.691,0,0
0,0,0,1,383206.883,3.192,0,0
1,0,0,1,383209.657,2.774,0,0
0,0,0,1,383212.887,3.23,0,0
1,0,0,1,383215.669,2.782,0,0
0,0,0,1,383218.842,3.173,0,0
1,0,0,1,383221.627,2.785,0,0
0,0,0,1,383224.832,3.205,0,0
1,0,0,1,383227.697,2.865,0,0
0,0,0,1,383230.963,3.266,0,0
1,0,0,1,383233.873,2.91,0,0
0,0,0,1,383237.159,3.286,0,0
1,0,0,1,383240.112,2.953,0,0
0,0,0,1,383243.425,3.313,0,0
1,0,0,1,383246.429,3.004,0,0
0,0,0,1,383249.816,3.387,0,0
1,0,0,1,383252.923,3.107,0,0
0,0,0,1,383256.385,3.462,0,0
1,0,0,1,383259.542,3.157,0,0
0,0,0,1,383263.079,3.537,1,0
1,0,0,1,383266.315,3.236,0,1
0,0,0,1,383269.909,3.594,0,1
1,0,0,1,383273.182,3.273,0,1
0,0,0,1,383276.775,3.593,0,1
1,0,0,1,383280.048,3.273,0,0
0,0,0,1,383283.59,3.542,0,0
1,0,0,1,383286.796,3.206,0,0
0,0,0,1,383290.215,3.419,0,0
1,0,0,1,383293.296,3.081,0,0
1,0,1,1,383295.405,2.109,0,0
1,0,0,1,383295.408,0.003,0,0
0,0,0,1,383296.505,1.097,0,0
1,0,0,1,383299.365,2.86,0,0
0,0,0,1,383302.309,2.944,0,0
1,0,0,1,383304.924,2.615,0,0
0,0,0,1,383307.631,2.707,0,0
1,0,0,1,383310.04,2.409,0,0
0,0,0,1,383312.551,2.511,0,0
1,0,0,1,383314.814,2.263,0,0
0,0,0,1,383317.178,2.364,0,0
1,0,0,1,383319.325,2.147,0,0
0,0,0,1,383321.597,2.272,0,0
1,0,0,1,383323.688,2.091,0,0
0,0,0,1,383325.839,2.151,0,0
1,0,0,1,383327.906,2.067,0,0
0,0,0,1,383330.009,2.103,0,0
1,0,0,1,383332.044,2.035,0,0
0,0,0,1,383334.127,2.083,0,0
1,0,0,1,383336.139,2.012,0,0
0,0,0,1,383338.216,2.077,0,0
1,0,0,1,383340.214,1.998,0,0
0,0,0,1,383342.306,2.092,0,0
1,0,0,1,383344.304,1.998,0,0
0,0,0,1,383346.416,2.112,0,0
1,0,0,1,383348.426,2.01,0,0
0,0,0,1,383350.562,2.136,0,0
1,0,0,1,383352.569,2.007,0,0
0,0,0,1,383354.764,2.195,0,0
1,0,0,1,383356.808,2.044,0,0
0,0,0,1,383359.064,2.256,0,0
1,0,0,1,383361.109,2.045,0,0
0,0,0,1,383363.421,2.312,0,0
1,0,0,1,383365.555,2.134,0,0
0,0,0,1,383367.936,2.381,0,0
1,0,0,1,383370.147,2.211,0,0
0,0,0,1,383372.637,2.49,0,0
1,0,0,1,383374.934,2.297,0,0
0,0,0,1,383377.576,2.642,0,0
1,0,0,1,383379.999,2.423,0,0
0,0,0,1,383382.836,2.837,0,0
1,0,0,1,383385.45,2.614,0,0
0,0,0,1,383388.566,3.116,0,0
1,0,0,1,383391.433,2.867,0,0
0,0,0,1,383394.625,3.192,0,0
1,0,0,1,383397.171,2.546,0,0
0,0,0,1,383399.936,2.765,0,0
1,0,0,1,383402.438,2.502,0,0
0,0,0,1,383405.479,3.041,0,0
1,0,0,1,383408.248,2.769,0,0
0,0,0,1,383411.387,3.139,0,0
1,0,0,1,383414.013,2.626,0,0
0,0,0,1,383417.041,3.028,1,0
1,0,0,1,383419.779,2.738,0,0
0,0,0,1,383422.992,3.213,0,0
1,0,0,1,383425.777,2.785,0,1
0,0,0,1,383428.891,3.114,0,1
1,0,0,1,383431.578,2.687,0,1
0,0,0,1,383434.676,3.098,0,1
1,0,0,1,383437.42,2.744,0,1
