#Firmware: console20241002 firmware 20241003@978573457 mega100 MINIMAL_PINS 440
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
0,0,0,1,5.6275265444E7,5.6275265444E7,0,0
1,0,0,1,5.6275266271E7,0.827,0,0
0,0,0,1,5.6275267029E7,0.758,0,0
1,0,0,1,5.6275267839E7,0.81,0,0
0,0,0,1,5.6275268591E7,0.752,0,0
1,0,0,1,5.6275269389E7,0.798,0,0
0,0,0,1,5.6275270131E7,0.742,0,0
1,0,0,1,5.6275270922E7,0.791,0,0
0,0,0,1,5.6275271657E7,0.735,0,0
1,0,0,1,5.6275272447E7,0.79,0,0
0,0,0,1,5.627527318E7,0.733,0,0
1,0,0,1,5.6275273967E7,0.787,0,0
0,0,0,1,5.6275274705E7,0.738,0,0
1,0,0,1,5.6275275499E7,0.794,0,0
0,0,0,1,5.6275276238E7,0.739,0,0
1,0,0,1,5.6275277035E7,0.797,0,0
0,0,0,1,5.627527778E7,0.745,0,0
1,0,0,1,5.6275278584E7,0.804,0,0
0,0,0,1,5.6275279343E7,0.759,0,0
1,0,0,1,5.627528016E7,0.817,0,0
0,0,0,1,5.6275280927E7,0.767,0,0
1,0,0,1,5.6275281754E7,0.827,0,0
0,0,0,1,5.6275282533E7,0.779,0,0
1,0,0,1,5.627528337E7,0.837,1,0
0,0,0,1,5.6275284157E7,0.787,1,0
1,0,0,1,5.627528501E7,0.853,1,0
0,0,0,1,5.627528581E7,0.8,1,0
1,0,0,1,5.6275286678E7,0.868,1,0
0,0,0,1,5.6275287485E7,0.807,1,0
1,0,0,1,5.6275288363E7,0.878,0,1
0,0,0,1,5.627528918E7,0.817,0,1
1,0,0,1,5.6275290065E7,0.885,0,1
0,0,0,1,5.6275290888E7,0.823,0,1
1,0,0,1,5.6275291779E7,0.891,0,0
0,0,0,1,5.6275292605E7,0.826,0,0
1,0,0,1,5.6275293491E7,0.886,0,0
0,0,0,1,5.6275294316E7,0.825,0,0
1,0,0,1,5.6275295194E7,0.878,0,0
0,0,0,1,5.6275296003E7,0.809,0,0
