#Firmware: console20241002 firmware 20241003@978573457 mega100 MINIMAL_PINS 459
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
1,0,0,1,602189.468,602189.468,0,0
1,0,0,0,602189.471,0.003,0,0
1,0,0,0,602189.479,0.008,0,0
1,0,0,0,602189.483,0.004,0,0
1,0,0,0,602189.487,0.004,0,0
1,0,0,0,602189.491,0.004,0,0
1,0,0,0,602189.493,0.002,0,0
0,0,0,0,603991.046,1801.553,0,0
1,0,0,0,604020.149,29.103,0,0
0,0,0,0,604035.117,14.968,0,0
1,0,0,0,604038.273,3.156,0,0
0,0,0,0,604048.096,9.823,0,0
1,0,0,0,604052.436,4.34,0,0
0,0,0,0,604060.564,8.128,0,0
1,0,0,0,604064.638,4.074,0,0
0,0,0,0,604071.788,7.15,0,0
1,0,0,0,604075.875,4.087,0,0
0,0,0,0,604082.162,6.287,0,0
1,0,0,0,604086.23,4.068,0,0
0,0,0,0,604092.043,5.813,0,0
1,0,0,0,604096.071,4.028,0,0
0,0,0,0,604101.551,5.48,0,0
1,0,0,0,604105.482,3.931,0,0
0,0,0,0,604110.697,5.215,0,0
1,0,0,0,604114.602,3.905,0,0
0,0,0,0,604119.677,5.075,0,0
1,0,0,0,604123.553,3.876,0,0
0,0,0,0,604128.429,4.876,0,0
1,0,0,0,604132.263,3.834,0,0
0,0,0,0,604137.057,4.794,0,0
1,0,0,0,604140.926,3.869,0,0
0,0,0,0,604145.65,4.724,0,0
1,0,0,0,604149.476,3.826,0,0
0,0,0,0,604154.17,4.694,0,0
1,0,0,0,604158.033,3.863,0,0
0,0,0,0,604162.732,4.699,0,0
1,0,0,0,604166.639,3.907,0,0
0,0,0,0,604171.322,4.683,0,0
1,0,0,0,604175.259,3.937,0,0
0,0,0,0,604179.903,4.644,0,0
1,0,0,0,604183.848,3.945,0,0
0,0,0,0,604188.438,4.59,0,0
1,0,0,0,604192.322,3.884,0,0
0,0,0,0,604196.797,4.475,0,0
1,0,0,0,604200.572,3.775,0,0
0,0,0,0,604204.876,4.304,0,0
1,0,0,0,604208.481,3.605,0,0
0,0,0,0,604212.55,4.069,0,0
1,0,0,0,604215.917,3.367,0,0
0,0,0,0,604219.702,3.785,0,0
1,0,0,0,604222.81,3.108,0,0
0,0,0,0,604226.288,3.478,0,0
1,0,0,0,604229.199,2.911,0,0
0,0,0,0,604232.425,3.226,0,0
1,0,0,0,604235.19,2.765,0,0
0,0,0,0,604238.239,3.049,0,0
1,0,0,0,604240.903,2.664,0,0
0,0,0,0,604243.812,2.909,0,0
1,0,0,0,604246.445,2.633,0,0
0,0,0,0,604249.155,2.71,0,0
1,0,0,0,604262.482,13.327,0,0
0,0,0,1,604265.44,2.958,0,0
1,0,0,1,604267.889,2.449,0,0
0,0,0,1,604270.843,2.954,0,0
1,0,0,1,604273.351,2.508,0,0
0,0,0,1,604276.394,3.043,0,0
1,0,0,1,604278.949,2.555,0,0
0,0,0,1,604282.114,3.165,0,0
1,0,0,1,604284.75,2.636,0,0
0,0,0,1,604288.029,3.279,0,0
1,0,0,1,604290.811,2.782,0,0
0,0,0,1,604294.23,3.419,0,0
1,0,0,1,604297.198,2.968,0,0
0,0,0,1,604300.797,3.599,0,0
1,0,0,1,604303.861,3.064,0,0
0,0,0,1,604307.265,3.404,0,0
1,0,0,1,604309.956,2.691,0,0
0,0,0,1,604312.967,3.011,0,0
1,0,0,1,604315.712,2.745,0,0
0,0,0,1,604319.004,3.292,0,0
1,0,0,1,604321.983,2.979,0,0
0,0,0,1,604325.282,3.299,0,0
1,0,0,1,604328.121,2.839,0,0
0,0,0,1,604331.349,3.228,0,0
1,0,0,1,604334.333,2.984,0,0
0,0,0,1,604337.684,3.351,0,0
1,0,0,1,604340.637,2.953,0,0
0,0,0,1,604343.906,3.269,0,0
1,0,0,1,604346.941,3.035,0,0
0,0,0,1,604350.425,3.484,0,0
1,0,0,1,604353.615,3.19,0,0
0,0,0,1,604357.073,3.458,0,0
1,0,0,1,604360.241,3.168,1,0
0,0,0,1,604363.798,3.557,0,0
1,0,0,1,604367.071,3.273,0,0
0,0,0,1,604370.706,3.635,0,0
1,0,0,1,604374.073,3.367,0,0
0,0,0,1,604377.815,3.742,0,0
1,0,0,1,604381.242,3.427,0,0
0,0,0,1,604384.922,3.68,0,0
1,0,0,1,604388.191,3.269,0,0
0,0,0,1,604391.484,3.293,0,0
1,0,0,1,604394.217,2.733,0,0
0,0,0,1,604396.785,2.568,0,0
1,0,0,1,604398.919,2.134,0,0
0,0,0,1,604400.935,2.016,0,0
1,0,0,1,604402.672,1.737,0,0
0,0,0,1,604404.348,1.676,0,0
1,0,0,1,604405.832,1.484,0,0
0,0,0,1,604407.292,1.46,0,0
1,0,0,1,604408.618,1.326,0,0
0,0,0,1,604409.937,1.319,0,0
1,0,0,1,604411.146,1.209,0,0
0,0,0,1,604412.376,1.23,0,0
1,0,0,1,604413.517,1.141,0,0
0,0,0,1,604414.645,1.128,0,0
1,0,0,1,604415.749,1.104,0,0
0,0,0,1,604416.827,1.078,0,0
1,0,0,1,604417.887,1.06,0,0
0,0,0,1,604418.932,1.045,0,0
1,0,0,1,604419.96,1.028,0,0
0,0,0,1,604420.979,1.019,0,0
1,0,0,1,604421.982,1.003,0,0
0,0,0,1,604422.981,0.999,0,0
1,0,0,1,604423.964,0.983,0,0
0,0,0,1,604424.951,0.987,0,0
1,0,0,1,604425.918,0.967,0,0
0,0,0,1,604426.894,0.976,0,0
1,0,0,1,604427.837,0.943,0,0
0,0,0,1,604428.815,0.978,0,0
1,0,0,1,604429.752,0.937,0,0
0,0,0,1,604430.731,0.979,0,0
1,0,0,1,604431.637,0.906,0,0
0,0,0,1,604432.61,0.973,0,0
1,0,0,1,604433.521,0.911,0,0
0,0,0,1,604434.496,0.975,0,0
1,0,0,1,604435.4,0.904,0,0
0,0,0,1,604436.376,0.976,0,0
1,0,0,1,604437.272,0.896,0,0
0,0,0,1,604438.254,0.982,0,0
1,0,0,1,604439.145,0.891,0,0
0,0,0,1,604440.135,0.99,0,0
1,0,0,1,604441.02,0.885,0,0
0,0,0,1,604442.019,0.999,0,0
1,0,0,1,604442.905,0.886,0,0
0,0,0,1,604443.913,1.008,0,0
1,0,0,1,604444.807,0.894,0,0
0,0,0,1,604445.828,1.021,0,0
1,0,0,1,604446.727,0.899,0,0
0,0,0,1,604447.767,1.04,0,0
1,0,0,1,604448.676,0.909,0,0
0,0,0,1,604449.736,1.06,0,1
1,0,0,1,604450.658,0.922,1,1
