#Firmware: console20241002 firmware 20241003@978573457 mega100 MINIMAL_PINS 105
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
0,0,0,1,4400521.869,4400521.869,0,0
1,0,0,1,4400522.574,0.705,0,0
0,0,0,1,4400523.353,0.779,0,0
1,0,0,1,4400524.059,0.706,0,0
0,0,0,1,4400524.846,0.787,0,0
1,0,0,1,4400525.551,0.705,0,0
0,0,0,1,4400526.35,0.799,0,0
1,0,0,1,4400527.055,0.705,0,0
0,0,0,1,4400527.857,0.802,1,0
1,0,0,1,4400528.567,0.71,1,0
0,0,0,1,4400529.379,0.812,1,1
1,0,0,1,4400530.091,0.712,1,1
0,0,0,1,4400530.91,0.819,0,1
1,0,0,1,4400531.628,0.718,0,1
0,0,0,1,4400532.453,0.825,0,1
1,0,0,1,4400533.173,0.72,0,1
0,0,0,1,4400534.004,0.831,0,0
1,0,0,1,4400534.726,0.722,0,0
0,0,0,1,4400535.558,0.832,0,0
1,0,0,1,4400536.28,0.722,0,0
0,0,0,1,4400537.113,0.833,0,0
1,0,0,1,4400537.834,0.721,0,0
0,0,0,1,4400538.665,0.831,0,0
1,0,0,1,4400539.377,0.712,0,0
0,0,0,1,4400540.207,0.83,0,0
1,0,0,1,4400540.909,0.702,0,0
0,0,0,1,4400541.719,0.81,0,0
1,0,0,1,4400542.414,0.695,0,0
0,0,0,1,4400543.207,0.793,0,0
1,0,0,1,4400543.897,0.69,0,0
0,0,0,1,4400544.668,0.771,0,0
1,0,0,1,4400545.353,0.685,0,0
0,0,0,1,4400546.104,0.751,0,0
1,0,0,1,4400546.788,0.684,0,0
0,0,0,1,4400547.496,0.708,0,0
1,0,0,1,4400550.991,3.495,0,0
0,0,0,1,4400551.708,0.717,0,0
1,0,0,1,4400552.364,0.656,0,0
0,0,0,1,4400553.076,0.712,0,0
1,0,0,1,4400553.727,0.651,0,0
0,0,0,1,4400554.444,0.717,0,0
1,0,0,1,4400555.086,0.642,0,0
0,0,0,1,4400555.813,0.727,0,0
1,0,0,1,4400556.443,0.63,0,0
0,0,0,1,4400557.169,0.726,0,0
1,0,0,1,4400557.799,0.63,0,0
0,0,0,1,4400558.523,0.724,0,0
1,0,0,1,4400559.152,0.629,0,0
0,0,0,1,4400559.876,0.724,0,0
1,0,0,1,4400560.505,0.629,0,0
0,0,0,1,4400561.225,0.72,0,0
1,0,0,1,4400561.855,0.63,0,0
0,0,0,1,4400562.574,0.719,0,0
1,0,0,1,4400563.205,0.631,0,0
0,0,0,1,4400563.924,0.719,0,0
1,0,0,1,4400564.555,0.631,0,0
0,0,0,1,4400565.274,0.719,0,0
1,0,0,1,4400565.909,0.635,0,0
0,0,0,1,4400566.627,0.718,0,0
1,0,0,1,4400567.266,0.639,0,0
0,0,0,1,4400567.985,0.719,0,0
1,0,0,1,4400568.627,0.642,0,0
0,0,0,1,4400569.347,0.72,0,0
1,0,0,1,4400569.994,0.647,0,0
0,0,0,1,4400570.717,0.723,1,0
1,0,0,1,4400571.369,0.652,1,0
0,0,0,1,4400572.095,0.726,1,1
1,0,0,1,4400572.748,0.653,1,1
0,0,0,1,4400573.479,0.731,0,1
1,0,0,1,4400574.137,0.658,0,1
0,0,0,1,4400574.871,0.734,0,1
1,0,0,1,4400575.533,0.662,0,1
0,0,0,1,4400576.267,0.734,0,0
1,0,0,1,4400576.934,0.667,0,0
