#Firmware: console20241002 firmware N/A
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
1,0,0,1,229272.52,229272.52,0,0
0,0,0,1,229272.771,0.251,1,0
1,0,0,1,229273.041,0.27,1,0
0,0,0,1,229273.292,0.251,1,0
1,0,0,1,229273.562,0.27,1,0
0,0,0,1,229273.812,0.25,1,0
1,0,0,1,229274.083,0.271,1,1
0,0,0,1,229274.333,0.25,1,1
1,0,0,1,229274.602,0.269,1,1
0,0,0,1,229274.853,0.251,1,1
1,0,0,1,229275.123,0.27,1,1
0,0,0,1,229275.372,0.249,1,1
1,0,0,1,229275.643,0.271,1,1
0,0,0,1,229275.894,0.251,0,1
1,0,0,1,229276.165,0.271,0,1
0,0,0,1,229276.415,0.25,0,1
1,0,0,1,229276.685,0.27,0,1
0,0,0,1,229276.938,0.253,0,1
1,0,0,1,229277.209,0.271,0,0
0,0,0,1,229277.459,0.25,0,0
1,0,0,1,229277.731,0.272,0,0
0,0,0,1,229277.983,0.252,0,0
1,0,0,1,229278.253,0.27,0,0
0,0,0,1,229278.505,0.252,0,0
1,0,0,1,229278.776,0.271,0,0
0,0,0,1,229279.026,0.25,0,0
1,0,0,1,229279.298,0.272,0,0
0,0,0,1,229280.389,1.091,0,0
1,0,0,1,229280.863,0.474,0,0
0,0,0,1,229281.11,0.247,0,0
1,0,0,1,229281.38,0.27,0,0
0,0,0,1,229281.628,0.248,0,0
1,0,0,1,229281.897,0.269,0,0
0,0,0,1,229282.145,0.248,0,0
1,0,0,1,229282.415,0.27,0,0
0,0,0,1,229282.664,0.249,0,0
1,0,0,1,229282.933,0.269,0,0
0,0,0,1,229283.183,0.25,1,0
1,0,0,1,229283.453,0.27,1,0
0,0,0,1,229283.701,0.248,1,0
1,0,0,1,229283.97,0.269,1,0
0,0,0,1,229284.219,0.249,1,0
1,0,0,1,229284.489,0.27,1,1
0,0,0,1,229284.737,0.248,1,1
1,0,0,1,229285.008,0.271,1,1
0,0,0,1,229285.254,0.246,1,1
1,0,0,1,229285.523,0.269,1,1
0,0,0,1,229285.774,0.251,1,1
1,0,0,1,229286.044,0.27,1,1
0,0,0,1,229286.294,0.25,0,1
1,0,0,1,229286.562,0.268,0,1
0,0,0,1,229286.813,0.251,0,1
1,0,0,1,229287.083,0.27,0,1
0,0,0,1,229287.333,0.25,0,1
1,0,0,1,229287.603,0.27,0,1
0,0,0,1,229287.855,0.252,0,1
1,0,0,1,229288.125,0.27,0,0
0,0,0,1,229288.376,0.251,0,0
1,0,0,1,229288.645,0.269,0,0
0,0,0,1,229288.896,0.251,0,0
1,0,0,1,229289.166,0.27,0,0
0,0,0,1,229289.417,0.251,0,0
1,0,0,1,229289.687,0.27,0,0
0,0,0,1,229289.938,0.251,0,0
1,0,0,1,229290.209,0.271,0,0
0,0,0,1,229290.46,0.251,0,0
1,0,0,1,229290.731,0.271,0,0
0,0,0,1,229290.982,0.251,0,0
1,0,0,1,229291.254,0.272,0,0
0,0,0,1,229291.505,0.251,0,0
1,0,0,1,229291.774,0.269,0,0
0,0,0,1,229292.027,0.253,0,0
1,0,0,1,229292.297,0.27,0,0
0,0,0,1,229292.548,0.251,0,0
1,0,0,1,229292.818,0.27,0,0
0,0,0,1,229293.07,0.252,0,0
1,0,0,1,229293.34,0.27,0,0
0,0,0,1,229293.592,0.252,1,0
1,0,0,1,229293.861,0.269,1,0
0,0,0,1,229294.113,0.252,1,0
1,0,0,1,229294.382,0.269,1,0
0,0,0,1,229294.634,0.252,1,0
1,0,0,1,229294.904,0.27,1,1
0,0,0,1,229295.155,0.251,1,1
1,0,0,1,229295.424,0.269,1,1
0,0,0,1,229295.676,0.252,1,1
1,0,0,1,229295.945,0.269,1,1
0,0,0,1,229296.197,0.252,1,1
1,0,0,1,229296.465,0.268,1,1
0,0,0,1,229296.718,0.253,0,1
1,0,0,1,229296.987,0.269,0,1
0,0,0,1,229297.239,0.252,0,1
1,0,0,1,229297.509,0.27,0,1
0,0,0,1,229297.76,0.251,0,1
1,0,0,1,229298.03,0.27,0,0
0,0,0,1,229298.282,0.252,0,0
1,0,0,1,229298.552,0.27,0,0
0,0,0,1,229298.804,0.252,0,0
1,0,0,1,229299.073,0.269,0,0
0,0,0,1,229299.325,0.252,0,0
1,0,0,1,229299.595,0.27,0,0
0,0,0,1,229299.847,0.252,0,0
1,0,0,1,229300.116,0.269,0,0
0,0,0,1,229300.367,0.251,0,0
1,0,0,1,229300.635,0.268,0,0
0,0,0,1,229300.887,0.252,0,0
1,0,0,1,229301.156,0.269,0,0
0,0,0,1,229301.405,0.249,0,0
1,0,0,1,229301.674,0.269,0,0
1,1,0,1,229301.739,0.065,0,0
1,0,0,1,229301.739,0.0,0,0
0,0,0,1,229301.923,0.184,0,0
1,0,0,1,229302.189,0.266,0,0
0,0,0,1,229302.44,0.251,0,0
1,0,0,1,229302.707,0.267,0,0
0,0,0,1,229302.957,0.25,0,0
1,0,0,1,229303.225,0.268,0,0
0,0,0,1,229303.475,0.25,0,0
1,0,0,1,229303.743,0.268,0,0
0,0,0,1,229303.992,0.249,1,0
1,0,0,1,229304.26,0.268,1,0
0,0,0,1,229304.509,0.249,1,0
1,0,0,1,229304.777,0.268,1,0
0,0,0,1,229305.026,0.249,1,0
1,0,0,1,229305.293,0.267,1,1
0,0,0,1,229305.543,0.25,1,1
1,0,0,1,229305.812,0.269,1,1
0,0,0,1,229306.061,0.249,1,1
1,0,0,1,229306.33,0.269,1,1
0,0,0,1,229306.578,0.248,1,1
1,0,0,1,229306.848,0.27,1,1
0,0,0,1,229307.097,0.249,0,1
1,0,0,1,229307.366,0.269,0,1
0,0,0,1,229307.617,0.251,0,1
1,0,0,1,229307.884,0.267,0,1
0,0,0,1,229308.134,0.25,0,1
1,0,0,1,229308.404,0.27,0,1
0,0,0,1,229308.654,0.25,0,1
1,0,0,1,229308.923,0.269,0,0
1,0,1,1,229309.029,0.106,0,0
1,0,0,1,229309.031,0.002,0,0
0,0,0,1,229309.172,0.141,0,0
1,0,0,1,229309.442,0.27,0,0
0,0,0,1,229309.692,0.25,0,0
1,0,0,1,229309.96,0.268,0,0
0,0,0,1,229310.209,0.249,0,0
1,0,0,1,229310.479,0.27,0,0
0,0,0,1,229311.58,1.101,0,0
1,0,0,1,229312.042,0.462,0,0
0,0,0,1,229312.292,0.25,0,0
1,0,0,1,229312.564,0.272,0,0
0,0,0,1,229312.813,0.249,0,0
1,0,0,1,229313.083,0.27,0,0
0,0,0,1,229313.334,0.251,0,0
1,0,0,1,229313.607,0.273,0,0
0,0,0,1,229313.856,0.249,0,0
1,0,0,1,229314.127,0.271,0,0
0,0,0,1,229314.377,0.25,1,0
1,0,0,1,229314.649,0.272,1,0
0,0,0,1,229314.899,0.25,1,0
1,0,0,1,229315.169,0.27,1,0
0,0,0,1,229315.42,0.251,1,0
1,0,0,1,229315.69,0.27,1,1
0,0,0,1,229315.94,0.25,1,1
1,0,0,1,229316.21,0.27,1,1
0,0,0,1,229316.459,0.249,1,1
1,0,0,1,229316.73,0.271,1,1
0,0,0,1,229316.981,0.251,1,1
1,0,0,1,229317.25,0.269,1,1
0,0,0,1,229317.502,0.252,0,1
1,0,0,1,229317.772,0.27,0,1
0,0,0,1,229318.023,0.251,0,1
1,0,0,1,229318.293,0.27,0,1
0,0,0,1,229318.544,0.251,0,1
1,0,0,1,229318.816,0.272,0,0
0,0,0,1,229319.067,0.251,0,0
1,0,0,1,229319.338,0.271,0,0
0,0,0,1,229319.589,0.251,0,0
1,0,0,1,229319.859,0.27,0,0
0,0,0,1,229320.113,0.254,0,0
1,0,0,1,229320.383,0.27,0,0
0,0,0,1,229320.635,0.252,0,0
1,0,0,1,229320.904,0.269,0,0
0,0,0,1,229321.156,0.252,0,0
1,0,0,1,229321.425,0.269,0,0
0,0,0,1,229321.676,0.251,0,0
1,0,0,1,229321.946,0.27,0,0
0,0,0,1,229322.195,0.249,0,0
1,0,0,1,229322.463,0.268,0,0
0,0,0,1,229322.713,0.25,0,0
1,0,0,1,229322.981,0.268,0,0
0,0,0,1,229323.23,0.249,0,0
1,0,0,1,229323.498,0.268,0,0
0,0,0,1,229323.747,0.249,0,0
1,0,0,1,229324.016,0.269,0,0
0,0,0,1,229324.265,0.249,0,0
1,0,0,1,229324.534,0.269,0,0
0,0,0,1,229324.783,0.249,1,0
1,0,0,1,229325.051,0.268,1,0
0,0,0,1,229325.301,0.25,1,0
1,0,0,1,229325.569,0.268,1,0
0,0,0,1,229325.819,0.25,1,0
1,0,0,1,229326.086,0.267,1,1
0,0,0,1,229326.337,0.251,1,1
1,0,0,1,229326.605,0.268,1,1
0,0,0,1,229326.855,0.25,1,1
1,0,0,1,229327.121,0.266,1,1
0,0,0,1,229327.372,0.251,1,1
1,0,0,1,229327.64,0.268,1,1
0,0,0,1,229327.891,0.251,0,1
1,0,0,1,229328.158,0.267,0,1
0,0,0,1,229328.409,0.251,0,1
1,0,0,1,229328.677,0.268,0,1
0,0,0,1,229328.928,0.251,0,1
1,0,0,1,229329.195,0.267,0,1
0,0,0,1,229329.446,0.251,0,1
1,0,0,1,229329.715,0.269,0,1
0,0,0,1,229329.966,0.251,0,0
1,0,0,1,229330.233,0.267,0,0
0,0,0,1,229330.486,0.253,0,0
1,0,0,1,229330.752,0.266,0,0
0,0,0,1,229331.004,0.252,0,0
1,0,0,1,229331.272,0.268,0,0
0,0,0,1,229331.522,0.25,0,0
1,0,0,1,229331.791,0.269,0,0
0,0,0,1,229332.041,0.25,0,0
1,0,0,1,229332.311,0.27,0,0
0,0,0,1,229332.561,0.25,0,0
1,0,0,1,229332.829,0.268,0,0
0,0,0,1,229333.079,0.25,0,0
1,0,0,1,229333.347,0.268,0,0
0,0,0,1,229333.597,0.25,0,0
1,0,0,1,229333.865,0.268,0,0
0,0,0,1,229334.115,0.25,0,0
1,0,0,1,229334.383,0.268,0,0
0,0,0,1,229334.634,0.251,0,0
1,0,0,1,229334.903,0.269,0,0
0,0,0,1,229335.152,0.249,1,0
1,0,0,1,229335.42,0.268,1,0
0,0,0,1,229335.671,0.251,1,0
1,0,0,1,229335.939,0.268,1,0
0,0,0,1,229336.188,0.249,1,0
1,0,0,1,229336.456,0.268,1,1
0,0,0,1,229336.705,0.249,1,1
1,0,0,1,229336.974,0.269,1,1
0,0,0,1,229337.223,0.249,1,1
1,0,0,1,229337.491,0.268,1,1
0,0,0,1,229337.74,0.249,1,1
1,0,0,1,229338.01,0.27,1,1
0,0,0,1,229338.259,0.249,0,1
1,0,0,1,229338.528,0.269,0,1
0,0,0,1,229338.778,0.25,0,1
1,0,0,1,229339.047,0.269,0,1
0,0,0,1,229339.297,0.25,0,1
1,0,0,1,229339.567,0.27,0,0
0,0,0,1,229339.817,0.25,0,0
1,0,0,1,229340.087,0.27,0,0
0,0,0,1,229340.337,0.25,0,0
1,0,0,1,229340.607,0.27,0,0
0,0,0,1,229340.857,0.25,0,0
1,0,0,1,229341.126,0.269,0,0
0,0,0,1,229341.376,0.25,0,0
1,0,0,1,229341.647,0.271,0,0
0,0,0,1,229342.736,1.089,0,0
1,0,0,1,229343.202,0.466,0,0
0,0,0,1,229343.448,0.246,0,0
1,0,0,1,229343.716,0.268,0,0
0,0,0,1,229343.962,0.246,0,0
1,0,0,1,229344.229,0.267,0,0
0,0,0,1,229344.477,0.248,0,0
1,0,0,1,229344.746,0.269,0,0
0,0,0,1,229344.992,0.246,0,0
1,0,0,1,229345.262,0.27,0,0
0,0,0,1,229345.509,0.247,1,0
1,0,0,1,229345.778,0.269,1,0
0,0,0,1,229346.025,0.247,1,0
1,0,0,1,229346.294,0.269,1,0
0,0,0,1,229346.54,0.246,1,0
1,0,0,1,229346.808,0.268,1,1
0,0,0,1,229347.055,0.247,1,1
1,0,0,1,229347.324,0.269,1,1
0,0,0,1,229347.57,0.246,1,1
1,0,0,1,229347.838,0.268,1,1
0,0,0,1,229348.087,0.249,1,1
1,0,0,1,229348.354,0.267,1,1
0,0,0,1,229348.605,0.251,0,1
1,0,0,1,229348.872,0.267,0,1
0,0,0,1,229349.122,0.25,0,1
1,0,0,1,229349.389,0.267,0,1
0,0,0,1,229349.64,0.251,0,1
1,0,0,1,229349.908,0.268,0,1
0,0,0,1,229350.158,0.25,0,1
1,0,0,1,229350.426,0.268,0,1
0,0,0,1,229350.676,0.25,0,0
1,0,0,1,229350.945,0.269,0,0
0,0,0,1,229351.194,0.249,0,0
1,0,0,1,229351.462,0.268,0,0
0,0,0,1,229351.713,0.251,0,0
1,0,0,1,229351.981,0.268,0,0
0,0,0,1,229352.23,0.249,0,0
1,0,0,1,229352.499,0.269,0,0
0,0,0,1,229352.749,0.25,0,0
1,0,0,1,229353.018,0.269,0,0
0,0,0,1,229353.268,0.25,0,0
1,0,0,1,229353.537,0.269,0,0
0,0,0,1,229353.787,0.25,0,0
1,0,0,1,229354.055,0.268,0,0
0,0,0,1,229354.305,0.25,0,0
1,0,0,1,229354.573,0.268,0,0
0,0,0,1,229354.822,0.249,0,0
1,0,0,1,229355.09,0.268,0,0
0,0,0,1,229355.341,0.251,0,0
1,0,0,1,229355.609,0.268,0,0
0,0,0,1,229355.859,0.25,1,0
1,0,0,1,229356.128,0.269,1,0
0,0,0,1,229356.378,0.25,1,0
1,0,0,1,229356.645,0.267,1,0
0,0,0,1,229356.895,0.25,1,0
1,0,0,1,229357.162,0.267,1,1
0,0,0,1,229357.412,0.25,1,1
1,0,0,1,229357.68,0.268,1,1
0,0,0,1,229357.93,0.25,1,1
1,0,0,1,229358.196,0.266,1,1
0,0,0,1,229358.447,0.251,1,1
1,0,0,1,229358.715,0.268,1,1
0,0,0,1,229358.965,0.25,0,1
1,0,0,1,229359.233,0.268,0,1
0,0,0,1,229359.483,0.25,0,1
1,0,0,1,229359.751,0.268,0,1
0,0,0,1,229360.002,0.251,0,1
1,0,0,1,229360.27,0.268,0,0
0,0,0,1,229360.521,0.251,0,0
1,0,0,1,229360.789,0.268,0,0
0,0,0,1,229361.04,0.251,0,0
1,0,0,1,229361.308,0.268,0,0
0,0,0,1,229361.56,0.252,0,0
1,0,0,1,229361.827,0.267,0,0
0,0,0,1,229362.078,0.251,0,0
1,0,0,1,229362.347,0.269,0,0
0,0,0,1,229362.596,0.249,0,0
1,0,0,1,229362.864,0.268,0,0
0,0,0,1,229363.114,0.25,0,0
1,0,0,1,229363.381,0.267,0,0
0,0,0,1,229363.631,0.25,0,0
1,0,0,1,229363.898,0.267,0,0
1,1,0,1,229363.949,0.051,0,0
1,0,0,1,229363.949,0.0,0,0
0,0,0,1,229364.147,0.198,0,0
1,0,0,1,229364.412,0.265,0,0
0,0,0,1,229364.661,0.249,0,0
1,0,0,1,229364.927,0.266,0,0
0,0,0,1,229365.176,0.249,0,0
1,0,0,1,229365.445,0.269,0,0
0,0,0,1,229365.692,0.247,0,0
1,0,0,1,229365.96,0.268,0,0
0,0,0,1,229366.208,0.248,1,0
1,0,0,1,229366.475,0.267,1,0
0,0,0,1,229366.723,0.248,1,0
1,0,0,1,229366.991,0.268,1,0
0,0,0,1,229367.239,0.248,1,0
1,0,0,1,229367.505,0.266,1,1
0,0,0,1,229367.753,0.248,1,1
1,0,0,1,229368.021,0.268,1,1
0,0,0,1,229368.269,0.248,1,1
1,0,0,1,229368.538,0.269,1,1
0,0,0,1,229368.786,0.248,1,1
1,0,0,1,229369.055,0.269,1,1
0,0,0,1,229369.303,0.248,0,1
1,0,0,1,229369.573,0.27,0,1
0,0,0,1,229369.822,0.249,0,1
1,0,0,1,229370.09,0.268,0,1
0,0,0,1,229370.338,0.248,0,1
1,0,0,1,229370.608,0.27,0,1
0,0,0,1,229370.857,0.249,0,1
1,0,0,1,229371.127,0.27,0,1
1,0,1,1,229371.223,0.096,0,0
1,0,0,1,229371.226,0.003,0,0
0,0,0,1,229371.374,0.148,0,0
1,0,0,1,229371.643,0.269,0,0
0,0,0,1,229371.893,0.25,0,0
1,0,0,1,229372.162,0.269,0,0
0,0,0,1,229372.41,0.248,0,0
1,0,0,1,229372.68,0.27,0,0
0,0,0,1,229373.792,1.112,0,0
1,0,0,1,229374.241,0.449,0,0
