#Firmware: console20241002 firmware N/A
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
1,0,0,1,118672.136,118672.136,0,0
0,0,0,1,118674.275,2.139,0,0
1,0,0,1,118676.314,2.039,0,0
0,0,0,1,118678.46,2.146,0,0
1,0,0,1,118680.514,2.054,0,0
0,0,0,1,118682.681,2.167,0,0
1,0,0,1,118684.732,2.051,0,0
0,0,0,1,118686.938,2.206,0,0
1,0,0,1,118689.029,2.091,0,0
0,0,0,1,118691.272,2.243,0,0
1,0,0,1,118693.363,2.091,0,0
0,0,0,1,118695.679,2.316,0,0
1,0,0,1,118697.832,2.153,0,0
0,0,0,1,118700.245,2.413,0,0
1,0,0,1,118702.417,2.172,0,0
0,0,0,1,118704.897,2.48,0,0
1,0,0,1,118707.18,2.283,0,0
0,0,0,1,118709.769,2.589,0,0
1,0,0,1,118712.148,2.379,0,0
0,0,0,1,118714.874,2.726,0,0
1,0,0,1,118717.386,2.512,0,0
0,0,0,1,118720.313,2.927,0,0
1,0,0,1,118723.01,2.697,0,0
0,0,0,1,118726.182,3.172,0,0
1,0,0,1,118729.018,2.836,0,0
0,0,0,1,118732.012,2.994,0,0
1,0,0,1,118734.506,2.494,0,0
0,0,0,1,118737.31,2.804,0,0
1,0,0,1,118739.932,2.622,0,0
0,0,0,1,118743.045,3.113,0,0
1,0,0,1,118745.753,2.708,0,0
0,0,0,1,118748.766,3.013,0,0
1,0,0,1,118751.344,2.578,0,0
0,0,0,1,118754.433,3.089,1,0
1,0,0,1,118757.216,2.783,1,0
0,0,0,1,118760.5,3.284,0,0
1,0,0,1,118763.306,2.806,0,0
0,0,0,1,118766.495,3.189,0,0
1,0,0,1,118769.289,2.794,0,0
0,0,0,1,118772.563,3.274,0,0
1,0,0,1,118775.462,2.899,0,0
0,0,0,1,118778.724,3.262,0,0
1,0,0,1,118781.532,2.808,0,0
0,0,0,1,118784.757,3.225,0,0
1,0,0,1,118787.498,2.741,0,0
0,0,0,1,118790.578,3.08,0,0
1,0,0,1,118793.184,2.606,0,0
0,0,0,1,118796.068,2.884,0,0
1,0,0,1,118798.505,2.437,0,0
0,0,0,1,118801.161,2.656,0,0
1,0,0,1,118803.452,2.291,0,0
0,0,0,1,118805.94,2.488,0,0
1,0,0,1,118808.14,2.2,0,0
0,0,0,1,118810.494,2.354,0,0
1,0,0,1,118812.626,2.132,0,0
0,0,0,1,118814.88,2.254,0,0
1,0,0,1,118816.982,2.102,0,0
0,0,0,1,118819.075,2.093,0,0
1,0,0,1,118829.588,10.513,0,0
0,0,0,1,118831.854,2.266,0,0
1,0,0,1,118833.8,1.946,0,0
0,0,0,1,118836.05,2.25,0,0
1,0,0,1,118838.019,1.969,0,0
0,0,0,1,118840.322,2.303,0,0
1,0,0,1,118842.306,1.984,0,0
0,0,0,1,118844.68,2.374,0,0
1,0,0,1,118846.685,2.005,0,0
0,0,0,1,118849.11,2.425,0,0
1,0,0,1,118851.181,2.071,0,0
0,0,0,1,118853.659,2.478,0,0
1,0,0,1,118855.805,2.146,0,0
0,0,0,1,118858.368,2.563,0,0
1,0,0,1,118860.611,2.243,0,0
0,0,0,1,118863.272,2.661,0,0
1,0,0,1,118865.651,2.379,0,0
0,0,0,1,118868.462,2.811,0,0
1,0,0,1,118870.997,2.535,0,0
0,0,0,1,118874.01,3.013,0,0
1,0,0,1,118876.772,2.762,0,0
0,0,0,1,118880.072,3.3,0,0
1,0,0,1,118883.187,3.115,0,0
0,0,0,1,118886.957,3.77,0,0
1,0,0,1,118890.654,3.697,0,0
0,0,0,1,118895.35,4.696,0,0
1,0,0,1,118900.386,5.036,0,0
0,0,0,1,118908.084,7.698,0,0
1,0,0,1,118933.724,25.64,0,0
0,0,0,1,118944.286,10.562,0,0
1,0,0,1,118949.507,5.221,0,0
0,0,0,1,118956.026,6.519,1,0
1,0,0,1,118960.267,4.241,1,0
0,0,0,1,118965.651,5.384,0,0
1,0,0,1,118969.507,3.856,0,0
0,0,0,1,118974.355,4.848,0,0
1,0,0,1,118978.041,3.686,0,0
