#Firmware: console20241002 firmware 20241003@978573457 mega100 MINIMAL_PINS 195
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
1,0,0,1,2.5965125694E7,2.5965125694E7,0,1
0,0,0,1,2.5965126397E7,0.703,0,1
1,0,0,1,2.5965127162E7,0.765,0,1
0,0,0,1,2.5965127862E7,0.7,0,1
1,0,0,1,2.5965128624E7,0.762,0,0
1,0,1,1,2.5965128906E7,0.282,0,0
1,0,0,1,2.5965128909E7,0.003,0,0
0,0,0,1,2.5965129328E7,0.419,0,0
1,0,0,1,2.5965130092E7,0.764,0,0
0,0,0,1,2.5965130792E7,0.7,0,0
1,0,0,1,2.5965131552E7,0.76,0,0
0,0,0,1,2.596513225E7,0.698,0,0
1,0,0,1,2.596513301E7,0.76,0,0
0,0,0,1,2.5965136146E7,3.136,0,0
1,0,0,1,2.596513735E7,1.204,0,0
0,0,0,1,2.596513804E7,0.69,0,0
1,0,0,1,2.596513879E7,0.75,0,0
0,0,0,1,2.5965139476E7,0.686,0,0
1,0,0,1,2.5965140214E7,0.738,0,0
0,0,0,1,2.5965140906E7,0.692,0,0
1,0,0,1,2.5965141643E7,0.737,0,0
0,0,0,1,2.5965142335E7,0.692,0,0
1,0,0,1,2.5965143077E7,0.742,0,0
0,0,0,1,2.5965143766E7,0.689,0,0
1,0,0,1,2.5965144506E7,0.74,0,0
0,0,0,1,2.59651452E7,0.694,0,0
1,0,0,1,2.5965145943E7,0.743,0,0
0,0,0,1,2.5965146639E7,0.696,0,0
1,0,0,1,2.5965147389E7,0.75,0,0
0,0,0,1,2.5965148085E7,0.696,0,0
1,0,0,1,2.5965148835E7,0.75,0,0
0,0,0,1,2.5965149534E7,0.699,0,0
1,0,0,1,2.5965150288E7,0.754,0,0
0,0,0,1,2.596515099E7,0.702,1,0
1,0,0,1,2.5965151749E7,0.759,1,0
0,0,0,1,2.5965152457E7,0.708,1,0
1,0,0,1,2.5965153219E7,0.762,1,0
0,0,0,1,2.5965153928E7,0.709,1,0
1,0,0,1,2.5965154696E7,0.768,0,0
0,0,0,1,2.5965155408E7,0.712,0,1
1,0,0,1,2.5965156178E7,0.77,0,1
0,0,0,1,2.5965156894E7,0.716,0,1
1,0,0,1,2.5965157663E7,0.769,0,0
0,0,0,1,2.5965158379E7,0.716,0,0
1,0,0,1,2.5965159152E7,0.773,0,0
0,0,0,1,2.5965159866E7,0.714,0,0
1,0,0,1,2.5965160636E7,0.77,0,0
0,0,0,1,2.5965161348E7,0.712,0,0
1,0,0,1,2.5965162109E7,0.761,0,0
0,0,0,1,2.5965162821E7,0.712,0,0
1,0,0,1,2.5965163579E7,0.758,0,0
0,0,0,1,2.5965164282E7,0.703,0,0
1,0,0,1,2.5965165035E7,0.753,0,0
0,0,0,1,2.5965165728E7,0.693,0,0
1,0,0,1,2.5965166471E7,0.743,0,0
0,0,0,1,2.5965167158E7,0.687,0,0
1,0,0,1,2.5965167896E7,0.738,0,0
0,0,0,1,2.596516858E7,0.684,0,0
1,0,0,1,2.5965169314E7,0.734,0,0
0,0,0,1,2.5965169997E7,0.683,0,0
1,0,0,1,2.5965170732E7,0.735,0,0
0,0,0,1,2.5965171416E7,0.684,0,0
1,0,0,1,2.5965172153E7,0.737,0,0
0,0,0,1,2.5965172841E7,0.688,0,0
1,0,0,1,2.5965173577E7,0.736,0,0
0,0,0,1,2.596517427E7,0.693,0,0
1,0,0,1,2.5965175013E7,0.743,0,0
0,0,0,1,2.5965175708E7,0.695,0,0
1,0,0,1,2.5965176454E7,0.746,0,0
0,0,0,1,2.596517715E7,0.696,0,0
1,0,0,1,2.5965177902E7,0.752,0,0
0,0,0,1,2.5965178602E7,0.7,0,0
1,0,0,1,2.5965179355E7,0.753,0,0
0,0,0,1,2.5965180061E7,0.706,1,0
1,0,0,1,2.5965180817E7,0.756,1,0
0,0,0,1,2.5965181526E7,0.709,1,0
1,0,0,1,2.5965182293E7,0.767,1,0
0,0,0,1,2.5965183E7,0.707,1,0
1,0,0,1,2.5965183771E7,0.771,0,0
0,0,0,1,2.5965184484E7,0.713,0,1
1,0,0,1,2.5965185255E7,0.771,0,1
0,0,0,1,2.5965185966E7,0.711,0,1
1,0,0,1,2.5965186738E7,0.772,0,0
0,0,0,1,2.5965187456E7,0.718,0,0
1,0,0,1,2.5965188222E7,0.766,0,0
0,0,0,1,2.5965188943E7,0.721,0,0
1,0,0,1,2.5965189707E7,0.764,0,0
0,0,0,1,2.5965190426E7,0.719,0,0
1,0,0,1,2.5965191189E7,0.763,0,0
0,0,0,1,2.5965191898E7,0.709,0,0
1,0,0,1,2.596519266E7,0.762,0,0
0,0,0,1,2.5965193369E7,0.709,0,0
1,0,0,1,2.5965194131E7,0.762,0,0
0,0,0,1,2.5965194838E7,0.707,0,0
1,0,0,1,2.5965195601E7,0.763,0,0
0,0,0,1,2.5965196304E7,0.703,0,0
1,0,0,1,2.5965197057E7,0.753,0,0
0,0,0,1,2.5965197761E7,0.704,0,0
1,0,0,1,2.5965198518E7,0.757,0,0
0,0,0,1,2.5965199221E7,0.703,0,0
1,0,0,1,2.5965199982E7,0.761,0,0
0,0,0,1,2.5965200681E7,0.699,0,0
1,0,0,1,2.596520144E7,0.759,0,0
0,0,0,1,2.5965202142E7,0.702,0,0
1,0,0,1,2.5965202905E7,0.763,0,0
0,0,0,1,2.5965203604E7,0.699,0,0
1,0,0,1,2.5965204364E7,0.76,0,0
0,0,0,1,2.596520507E7,0.706,0,0
1,0,0,1,2.5965205835E7,0.765,0,0
0,0,0,1,2.5965206544E7,0.709,0,0
1,0,0,1,2.5965207308E7,0.764,0,0
0,0,0,1,2.5965208018E7,0.71,0,0
1,0,0,1,2.5965208792E7,0.774,0,0
0,0,0,1,2.5965209501E7,0.709,1,0
1,0,0,1,2.5965210274E7,0.773,1,0
0,0,0,1,2.5965210994E7,0.72,1,0
1,0,0,1,2.5965211772E7,0.778,1,0
0,0,0,1,2.5965212494E7,0.722,1,0
1,0,0,1,2.5965213277E7,0.783,0,0
0,0,0,1,2.5965213998E7,0.721,0,1
1,0,0,1,2.596521478E7,0.782,0,1
0,0,0,1,2.5965215508E7,0.728,0,1
1,0,0,1,2.5965216298E7,0.79,0,0
0,0,0,1,2.5965217023E7,0.725,0,0
1,0,0,1,2.5965217805E7,0.782,0,0
0,0,0,1,2.5965218534E7,0.729,0,0
1,0,0,1,2.5965219319E7,0.785,0,0
0,0,0,1,2.5965220037E7,0.718,0,0
1,0,0,1,2.5965220819E7,0.782,0,0
0,0,0,1,2.596522398E7,3.161,0,0
1,0,0,1,2.5965225241E7,1.261,0,0
0,0,0,1,2.5965225936E7,0.695,0,0
1,0,0,1,2.5965226686E7,0.75,0,0
0,0,0,1,2.5965227375E7,0.689,0,0
1,0,0,1,2.5965228124E7,0.749,0,0
0,0,0,1,2.5965228813E7,0.689,0,0
1,0,0,1,2.5965229562E7,0.749,0,0
0,0,0,1,2.5965230255E7,0.693,0,0
1,0,0,1,2.5965230997E7,0.742,0,0
0,0,0,1,2.5965231696E7,0.699,0,0
1,0,0,1,2.5965232447E7,0.751,0,0
0,0,0,1,2.5965233145E7,0.698,0,0
1,0,0,1,2.5965233903E7,0.758,0,0
0,0,0,1,2.5965234603E7,0.7,0,0
1,0,0,1,2.5965235365E7,0.762,0,0
0,0,0,1,2.5965236067E7,0.702,0,0
1,0,0,1,2.5965236834E7,0.767,0,0
0,0,0,1,2.5965237538E7,0.704,0,0
1,0,0,1,2.5965238305E7,0.767,0,0
0,0,0,1,2.5965239023E7,0.718,1,0
1,0,0,1,2.596523979E7,0.767,1,0
0,0,0,1,2.5965240512E7,0.722,1,0
1,0,0,1,2.5965241291E7,0.779,1,0
0,0,0,1,2.5965242013E7,0.722,1,0
